"Date","Price","Open","High","Low","Vol.","Change %"
"Nov 08, 2016","1,967.93","1,959.79","1,973.07","1,959.79","-","0.78%"
"Nov 07, 2016","1,952.69","1,964.59","1,970.61","1,952.69","-","-0.51%"
"Nov 03, 2016","1,962.71","1,970.97","1,971.56","1,957.53","-","-0.31%"
"Nov 02, 2016","1,968.77","1,989.37","1,990.22","1,966.35","-","-1.41%"
"Nov 01, 2016","1,996.87","1,991.70","2,003.14","1,991.70","-","0.36%"
"Oct 31, 2016","1,989.64","1,984.24","1,992.48","1,976.29","-","0.40%"
"Oct 28, 2016","1,981.76","1,979.87","1,982.51","1,975.48","-","0.10%"
"Oct 27, 2016","1,979.80","1,975.16","1,986.53","1,973.27","-","0.25%"
"Oct 26, 2016","1,974.81","1,975.36","1,979.42","1,967.87","-","-0.12%"
"Oct 25, 2016","1,977.19","1,965.63","1,987.07","1,962.24","-","0.73%"
"Oct 24, 2016","1,962.79","1,960.97","1,970.36","1,957.65","-","0.26%"
"Oct 21, 2016","1,957.70","1,957.63","1,960.56","1,946.78","-","0.03%"
"Oct 20, 2016","1,957.09","1,967.52","1,968.11","1,956.61","-","-0.53%"
"Oct 19, 2016","1,967.50","1,971.90","1,973.24","1,961.39","-","-0.08%"
"Oct 18, 2016","1,969.11","1,958.28","1,974.01","1,958.28","-","0.62%"
"Oct 17, 2016","1,956.95","1,964.66","1,965.83","1,954.81","-","-0.48%"
"Oct 14, 2016","1,966.39","1,976.34","1,978.96","1,962.35","-","-0.50%"
"Oct 13, 2016","1,976.37","1,990.39","1,990.39","1,970.86","-","-0.85%"
"Oct 12, 2016","1,993.35","1,999.60","2,005.17","1,986.70","-","-0.40%"
"Oct 11, 2016","2,001.42","2,000.46","2,006.66","1,995.93","-","0.02%"
"Oct 10, 2016","2,001.10","1,981.11","2,002.53","1,977.43","-","1.06%"
"Oct 07, 2016","1,980.02","1,985.04","1,993.65","1,974.89","-","-0.19%"
"Oct 06, 2016","1,983.88","1,975.26","1,983.88","1,967.75","-","0.41%"
"Oct 05, 2016","1,975.85","1,985.05","1,985.05","1,962.14","-","-0.46%"
"Oct 04, 2016","1,985.02","1,987.61","1,989.32","1,975.96","-","-0.09%"
"Oct 03, 2016","1,986.80","1,981.02","1,993.55","1,975.74","-","0.44%"
"Sep 30, 2016","1,978.00","1,989.43","1,989.43","1,975.23","-","-0.91%"
"Sep 29, 2016","1,996.12","1,996.99","2,006.59","1,994.88","-","0.78%"
"Sep 28, 2016","1,980.68","1,977.35","1,993.93","1,975.84","-","0.26%"
"Sep 27, 2016","1,975.52","1,999.93","1,999.93","1,975.52","-","-1.12%"
"Sep 26, 2016","1,997.94","2,003.48","2,007.25","1,993.33","-","-0.69%"
"Sep 23, 2016","2,011.83","2,022.28","2,022.28","1,995.14","-","-0.67%"
"Sep 22, 2016","2,025.30","2,007.12","2,025.30","2,001.07","-","1.38%"
"Sep 21, 2016","1,997.67","1,995.13","2,004.10","1,988.64","-","0.30%"
"Sep 20, 2016","1,991.78","1,984.97","1,991.85","1,969.41","-","0.24%"
"Sep 19, 2016","1,986.97","1,984.46","1,993.49","1,981.39","-","0.25%"
"Sep 16, 2016","1,981.96","1,998.14","2,004.37","1,967.31","-","-0.73%"
"Sep 15, 2016","1,996.58","2,003.20","2,004.65","1,982.95","-","-0.39%"
"Sep 14, 2016","2,004.48","2,003.74","2,010.47","1,995.70","-","-0.00%"
"Sep 13, 2016","2,004.50","2,020.60","2,026.57","2,001.34","-","-0.76%"
"Sep 12, 2016","2,019.90","2,017.08","2,021.58","2,004.43","-","-0.41%"
"Sep 09, 2016","2,028.25","2,044.93","2,045.04","2,028.25","-","-1.10%"
"Sep 08, 2016","2,050.77","2,058.73","2,063.13","2,041.01","-","-0.15%"
"Sep 07, 2016","2,053.75","2,042.21","2,060.03","2,042.12","-","0.70%"
"Sep 06, 2016","2,039.53","2,020.77","2,040.42","2,017.50","-","1.10%"
"Sep 05, 2016","2,017.38","2,008.69","2,019.65","2,005.42","-","0.68%"
"Sep 02, 2016","2,003.77","1,978.16","2,006.25","1,976.62","-","1.36%"
"Sep 01, 2016","1,976.91","1,976.26","1,982.26","1,969.48","-","0.27%"
"Aug 31, 2016","1,971.59","1,985.84","1,988.56","1,966.88","-","-0.71%"
"Aug 30, 2016","1,985.69","1,989.03","1,999.14","1,983.84","-","-0.05%"
"Aug 29, 2016","1,986.72","1,985.99","1,986.72","1,970.53","-","-0.33%"
"Aug 26, 2016","1,993.35","1,984.68","1,997.10","1,976.87","-","0.39%"
"Aug 25, 2016","1,985.56","1,983.22","1,987.35","1,969.53","-","0.10%"
"Aug 24, 2016","1,983.59","1,988.08","1,989.43","1,974.89","-","-0.30%"
"Aug 23, 2016","1,989.51","1,976.07","1,992.55","1,973.43","-","0.53%"
"Aug 22, 2016","1,979.09","1,956.46","1,979.09","1,948.35","-","0.99%"
"Aug 19, 2016","1,959.72","1,972.89","1,974.40","1,959.72","-","-0.53%"
"Aug 18, 2016","1,970.07","1,971.26","1,976.71","1,961.35","-","0.04%"
"Aug 17, 2016","1,969.19","1,971.49","1,973.02","1,959.44","-","-0.33%"
"Aug 16, 2016","1,975.80","1,977.76","1,994.33","1,967.37","-","-0.07%"
"Aug 15, 2016","1,977.28","1,969.96","1,983.10","1,964.84","-","0.51%"
"Aug 12, 2016","1,967.18","1,955.16","1,968.18","1,952.56","-","0.77%"
"Aug 11, 2016","1,952.18","1,941.32","1,952.18","1,933.27","-","0.49%"
"Aug 10, 2016","1,942.67","1,956.33","1,959.99","1,940.63","-","-0.70%"
"Aug 09, 2016","1,956.42","1,954.05","1,964.58","1,948.89","-","-0.03%"
"Aug 08, 2016","1,956.99","1,948.51","1,956.99","1,947.22","-","0.65%"
"Aug 05, 2016","1,944.31","1,946.66","1,952.35","1,931.01","-","-0.03%"
"Aug 04, 2016","1,944.94","1,924.97","1,945.14","1,924.97","-","1.34%"
"Aug 03, 2016","1,919.15","1,913.14","1,922.86","1,902.74","-","0.34%"
"Aug 02, 2016","1,912.69","1,946.31","1,946.65","1,908.89","-","-1.78%"
"Aug 01, 2016","1,947.36","1,950.49","1,964.27","1,941.58","-","0.14%"
"Jul 29, 2016","1,944.62","1,952.82","1,955.07","1,939.28","-","-0.50%"
"Jul 28, 2016","1,954.45","1,938.01","1,959.86","1,932.63","-","0.81%"
"Jul 27, 2016","1,938.65","1,938.64","1,941.15","1,928.32","-","0.01%"
"Jul 26, 2016","1,938.52","1,932.54","1,940.26","1,917.96","-","0.35%"
"Jul 25, 2016","1,931.78","1,929.93","1,942.98","1,922.22","-","0.25%"
"Jul 22, 2016","1,926.90","1,923.80","1,933.76","1,922.85","-","-0.04%"
"Jul 21, 2016","1,927.70","1,920.01","1,930.79","1,911.87","-","0.66%"
"Jul 20, 2016","1,915.09","1,915.49","1,921.23","1,896.00","-","-0.04%"
"Jul 19, 2016","1,915.89","1,921.12","1,929.11","1,903.10","-","-1.04%"
"Jul 18, 2016","1,936.07","1,937.77","1,948.54","1,920.18","-","-0.25%"
"Jul 15, 2016","1,940.85","1,931.66","1,943.63","1,928.57","-","-0.08%"
"Jul 14, 2016","1,942.46","1,938.54","1,944.85","1,921.75","-","0.34%"
"Jul 13, 2016","1,935.88","1,937.35","1,945.76","1,928.50","-","-0.13%"
"Jul 12, 2016","1,938.36","1,913.84","1,942.69","1,911.91","-","1.32%"
"Jul 11, 2016","1,913.12","1,891.05","1,914.31","1,887.10","-","0.99%"
"Jul 08, 2016","1,894.35","1,873.49","1,896.82","1,860.55","-","0.63%"
"Jul 07, 2016","1,882.41","1,887.12","1,901.57","1,878.47","-","0.16%"
"Jul 06, 2016","1,879.42","1,892.26","1,896.71","1,871.47","-","-0.86%"
"Jul 05, 2016","1,895.64","1,904.03","1,904.06","1,887.05","-","-0.62%"
"Jul 04, 2016","1,907.48","1,899.35","1,913.48","1,896.40","-","0.57%"
"Jul 01, 2016","1,896.62","1,891.03","1,900.41","1,880.63","-","0.29%"
"Jun 30, 2016","1,891.09","1,886.47","1,897.36","1,879.33","-","0.16%"
"Jun 29, 2016","1,888.15","1,862.25","1,888.15","1,862.25","-","1.66%"
"Jun 28, 2016","1,857.23","1,850.75","1,863.53","1,844.80","-","0.84%"
"Jun 27, 2016","1,841.73","1,883.76","1,887.75","1,841.73","-","-2.26%"
"Jun 24, 2016","1,884.41","1,865.48","1,884.94","1,846.91","-","-1.82%"
"Jun 23, 2016","1,919.27","1,894.16","1,919.27","1,883.18","-","1.19%"
"Jun 22, 2016","1,896.70","1,908.06","1,912.96","1,892.16","-","-0.38%"
"Jun 21, 2016","1,904.02","1,902.44","1,910.25","1,884.64","-","0.07%"
"Jun 20, 2016","1,902.70","1,889.26","1,906.46","1,889.26","-","1.37%"
"Jun 17, 2016","1,877.07","1,875.96","1,896.28","1,871.88","-","0.39%"
"Jun 16, 2016","1,869.78","1,884.22","1,884.91","1,853.36","-","-1.06%"
"Jun 15, 2016","1,889.75","1,883.94","1,898.31","1,880.55","-","0.20%"
"Jun 14, 2016","1,885.92","1,898.21","1,903.54","1,875.27","-","-0.93%"
"Jun 10, 2016","1,903.61","1,926.91","1,930.26","1,903.61","-","-1.62%"
"Jun 09, 2016","1,934.92","1,951.80","1,952.42","1,927.72","-","-0.85%"
"Jun 08, 2016","1,951.55","1,953.75","1,960.75","1,937.62","-","0.01%"
"Jun 07, 2016","1,951.26","1,917.96","1,954.49","1,914.56","-","1.86%"
"Jun 06, 2016","1,915.54","1,893.05","1,920.91","1,893.05","-","1.52%"
"Jun 03, 2016","1,886.84","1,896.95","1,913.74","1,877.89","-","-0.21%"
"Jun 02, 2016","1,890.78","1,895.27","1,898.90","1,876.58","-","-0.13%"
"Jun 01, 2016","1,893.18","1,899.14","1,906.86","1,888.88","-","-0.31%"
"May 31, 2016","1,899.01","1,937.13","1,939.84","1,899.01","-","-1.89%"
"May 30, 2016","1,935.54","1,931.07","1,938.14","1,918.76","-","0.41%"
"May 27, 2016","1,927.58","1,913.18","1,930.80","1,910.11","-","0.69%"
"May 26, 2016","1,914.31","1,905.81","1,931.78","1,895.63","-","0.82%"
"May 25, 2016","1,898.75","1,889.42","1,910.70","1,889.42","-","0.78%"
"May 24, 2016","1,884.12","1,868.70","1,887.48","1,868.70","-","0.84%"
"May 23, 2016","1,868.43","1,889.11","1,889.11","1,861.64","-","-1.21%"
"May 20, 2016","1,891.33","1,901.27","1,903.58","1,882.16","-","-0.01%"
"May 19, 2016","1,891.52","1,907.71","1,913.70","1,891.52","-","-1.34%"
"May 18, 2016","1,917.24","1,907.15","1,921.21","1,899.12","-","0.43%"
"May 17, 2016","1,909.00","1,913.25","1,915.19","1,876.69","-","-0.33%"
"May 16, 2016","1,915.33","1,912.16","1,939.22","1,909.18","-","0.43%"
"May 13, 2016","1,907.19","1,901.51","1,907.19","1,881.41","-","0.28%"
"May 12, 2016","1,901.90","1,912.43","1,922.51","1,900.08","-","-0.37%"
"May 11, 2016","1,909.05","1,890.09","1,916.34","1,885.67","-","1.26%"
"May 10, 2016","1,885.34","1,896.02","1,909.97","1,874.50","-","-0.85%"
"May 06, 2016","1,901.56","1,905.15","1,906.34","1,889.96","-","-0.26%"
"May 05, 2016","1,906.48","1,924.28","1,924.28","1,902.66","-","-0.99%"
"May 04, 2016","1,925.58","1,932.92","1,957.18","1,901.85","-","-1.41%"
"Apr 29, 2016","1,953.05","1,970.46","1,974.42","1,941.25","-","-0.85%"
"Apr 28, 2016","1,969.89","1,936.05","1,969.89","1,925.27","-","1.82%"
"Apr 27, 2016","1,934.77","1,951.51","1,954.93","1,921.58","-","-0.61%"
"Apr 26, 2016","1,946.55","1,953.86","1,956.54","1,931.08","-","-0.46%"
"Apr 25, 2016","1,955.47","1,962.67","1,963.96","1,944.94","-","-0.60%"
"Apr 22, 2016","1,967.26","1,952.33","1,967.26","1,936.72","-","0.88%"
"Apr 21, 2016","1,950.08","1,971.75","1,976.69","1,931.66","-","-0.52%"
"Apr 20, 2016","1,960.18","1,923.94","1,961.60","1,922.41","-","1.56%"
"Apr 19, 2016","1,930.14","1,895.28","1,930.23","1,892.96","-","1.98%"
"Apr 18, 2016","1,892.64","1,888.97","1,896.36","1,867.61","-","-0.79%"
"Apr 15, 2016","1,907.78","1,914.19","1,918.35","1,899.29","-","-0.42%"
"Apr 14, 2016","1,915.85","1,929.87","1,948.84","1,902.64","-","-0.88%"
"Apr 13, 2016","1,932.80","1,903.47","1,944.32","1,903.47","-","1.77%"
"Apr 12, 2016","1,899.26","1,907.56","1,910.59","1,889.02","-","-0.40%"
"Apr 11, 2016","1,906.90","1,875.74","1,907.50","1,872.50","-","1.58%"
"Apr 08, 2016","1,877.27","1,860.93","1,879.64","1,857.44","-","0.99%"
"Apr 07, 2016","1,858.85","1,865.97","1,872.51","1,848.19","-","-0.07%"
"Apr 06, 2016","1,860.17","1,863.30","1,867.96","1,850.83","-","0.17%"
"Apr 05, 2016","1,857.09","1,859.51","1,861.39","1,847.62","-","-0.51%"
"Apr 04, 2016","1,866.64","1,854.37","1,876.08","1,853.54","-","0.53%"
"Apr 01, 2016","1,856.77","1,860.53","1,861.49","1,833.61","-","-0.77%"
"Mar 31, 2016","1,871.15","1,865.10","1,876.55","1,851.35","-","0.16%"
"Mar 30, 2016","1,868.10","1,853.35","1,876.32","1,847.78","-","1.24%"
"Mar 29, 2016","1,845.20","1,849.11","1,850.93","1,825.99","-","-0.22%"
"Mar 28, 2016","1,849.31","1,871.93","1,879.47","1,844.73","-","-0.91%"
"Mar 25, 2016","1,866.23","1,869.60","1,879.79","1,865.37","-","-0.02%"
"Mar 24, 2016","1,866.67","1,872.88","1,875.27","1,857.27","-","-0.70%"
"Mar 23, 2016","1,879.89","1,900.09","1,906.38","1,869.32","-","-1.24%"
"Mar 22, 2016","1,903.47","1,905.76","1,916.27","1,888.59","-","-0.05%"
"Mar 21, 2016","1,904.50","1,905.96","1,906.34","1,886.76","-","-0.50%"
"Mar 18, 2016","1,914.02","1,892.81","1,923.50","1,885.15","-","1.23%"
"Mar 17, 2016","1,890.79","1,876.61","1,900.12","1,874.39","-","1.05%"
"Mar 16, 2016","1,871.20","1,858.01","1,871.20","1,852.92","-","0.87%"
"Mar 15, 2016","1,855.06","1,871.79","1,879.00","1,851.49","-","-0.55%"
"Mar 14, 2016","1,865.31","1,877.23","1,880.41","1,857.19","-","-0.60%"
"Mar 11, 2016","1,876.54","1,886.85","1,888.77","1,868.22","-","-0.43%"
"Mar 10, 2016","1,884.63","1,885.97","1,896.06","1,875.62","-","0.09%"
"Mar 09, 2016","1,883.00","1,899.19","1,906.99","1,875.51","-","-1.39%"
"Mar 07, 2016","1,909.57","1,883.38","1,909.57","1,883.38","-","1.67%"
"Mar 04, 2016","1,878.29","1,863.15","1,878.29","1,853.81","-","1.05%"
"Mar 03, 2016","1,858.69","1,836.07","1,863.95","1,836.07","-","1.41%"
"Mar 02, 2016","1,832.84","1,853.32","1,856.08","1,826.41","-","-0.61%"
"Mar 01, 2016","1,844.17","1,841.43","1,851.88","1,838.41","-","0.22%"
"Feb 29, 2016","1,840.17","1,811.53","1,841.56","1,798.51","-","1.29%"
"Feb 26, 2016","1,816.73","1,815.99","1,831.70","1,811.66","-","0.71%"
"Feb 25, 2016","1,803.89","1,802.37","1,819.19","1,777.70","-","0.37%"
"Feb 24, 2016","1,797.27","1,811.08","1,812.94","1,784.54","-","-1.38%"
"Feb 22, 2016","1,822.38","1,790.46","1,825.00","1,790.46","-","1.80%"
"Feb 20, 2016","1,790.15","1,793.68","1,798.77","1,786.92","-","-0.18%"
"Feb 19, 2016","1,793.37","1,805.82","1,805.82","1,778.96","-","-0.77%"
"Feb 18, 2016","1,807.21","1,770.30","1,807.32","1,770.30","-","2.08%"
"Feb 17, 2016","1,770.31","1,753.86","1,776.83","1,750.06","-","0.94%"
"Feb 16, 2016","1,753.86","1,738.89","1,758.17","1,738.89","-","0.88%"
"Feb 15, 2016","1,738.54","1,726.08","1,746.36","1,726.08","-","0.72%"
"Feb 12, 2016","1,726.04","1,711.60","1,733.66","1,711.60","-","0.84%"
"Feb 11, 2016","1,711.58","1,729.42","1,729.42","1,688.13","-","-1.11%"
"Feb 10, 2016","1,730.83","1,722.50","1,740.71","1,710.34","-","0.43%"
"Feb 09, 2016","1,723.36","1,744.17","1,752.89","1,715.03","-","-1.20%"
"Feb 08, 2016","1,744.27","1,780.26","1,784.56","1,737.06","-","-2.04%"
"Feb 05, 2016","1,780.59","1,786.70","1,796.48","1,772.27","-","-0.41%"
"Feb 04, 2016","1,787.93","1,745.21","1,792.48","1,745.21","-","2.38%"
"Feb 03, 2016","1,746.35","1,757.90","1,766.27","1,744.81","-","-0.68%"
"Feb 02, 2016","1,758.26","1,771.37","1,785.75","1,749.90","-","-0.84%"
"Feb 01, 2016","1,773.21","1,785.01","1,785.01","1,760.26","-","-0.66%"
"Jan 29, 2016","1,784.92","1,772.01","1,788.08","1,758.60","-","0.73%"
"Jan 28, 2016","1,771.93","1,747.63","1,771.93","1,739.85","-","1.39%"
"Jan 27, 2016","1,747.57","1,705.10","1,747.57","1,705.10","-","2.50%"
"Jan 26, 2016","1,705.01","1,716.86","1,719.09","1,695.91","-","-0.67%"
"Jan 25, 2016","1,716.56","1,718.25","1,725.91","1,700.36","-","-0.08%"
"Jan 22, 2016","1,717.98","1,683.75","1,730.14","1,682.92","-","2.43%"
"Jan 21, 2016","1,677.19","1,630.57","1,684.03","1,630.57","-","2.87%"
"Jan 20, 2016","1,630.39","1,641.62","1,641.62","1,601.73","-","-0.92%"
"Jan 19, 2016","1,645.56","1,622.53","1,674.98","1,622.53","-","1.43%"
"Jan 18, 2016","1,622.43","1,607.88","1,631.42","1,583.04","-","0.87%"
"Jan 15, 2016","1,608.36","1,680.81","1,686.85","1,597.87","-","-4.31%"
"Jan 14, 2016","1,680.77","1,684.77","1,685.62","1,658.84","-","-0.24%"
"Jan 13, 2016","1,684.78","1,692.48","1,708.97","1,682.39","-","-0.33%"
"Jan 12, 2016","1,690.30","1,682.72","1,705.13","1,660.17","-","0.46%"
"Jan 11, 2016","1,682.54","1,748.04","1,748.04","1,681.65","-","-3.78%"
"Jan 06, 2016","1,748.57","1,753.75","1,758.76","1,738.84","-","-0.32%"
"Jan 05, 2016","1,754.13","1,734.55","1,754.33","1,731.86","-","1.13%"
"Jan 04, 2016","1,734.56","1,761.42","1,762.27","1,731.62","-","-1.52%"
"Dec 30, 2015","1,761.36","1,763.71","1,770.69","1,751.39","-","-0.11%"
"Dec 29, 2015","1,763.38","1,728.23","1,763.38","1,727.08","-","1.86%"
"Dec 28, 2015","1,731.20","1,734.21","1,736.15","1,722.97","-","-0.17%"
"Dec 25, 2015","1,734.21","1,743.77","1,745.96","1,728.27","-","-0.49%"
"Dec 24, 2015","1,742.71","1,747.86","1,757.50","1,738.72","-","-0.29%"
"Dec 23, 2015","1,747.85","1,718.65","1,747.85","1,718.65","-","1.42%"
"Dec 22, 2015","1,723.35","1,716.92","1,729.07","1,715.03","-","0.38%"
"Dec 21, 2015","1,716.91","1,719.44","1,737.07","1,710.41","-","-0.13%"
"Dec 18, 2015","1,719.16","1,779.42","1,779.42","1,719.16","-","-3.47%"
"Dec 17, 2015","1,780.97","1,754.74","1,786.11","1,754.74","-","1.50%"
"Dec 16, 2015","1,754.71","1,743.03","1,759.09","1,743.03","-","0.70%"
"Dec 15, 2015","1,742.46","1,708.89","1,749.52","1,708.89","-","1.98%"
"Dec 14, 2015","1,708.70","1,720.37","1,721.48","1,698.93","-","-0.67%"
"Dec 11, 2015","1,720.31","1,732.90","1,732.90","1,711.82","-","-0.73%"
"Dec 10, 2015","1,732.89","1,732.65","1,747.55","1,723.36","-","-0.01%"
"Dec 09, 2015","1,733.09","1,719.84","1,740.47","1,719.84","-","0.83%"
"Dec 08, 2015","1,718.77","1,740.64","1,741.79","1,712.90","-","-1.28%"
"Dec 07, 2015","1,741.14","1,756.11","1,767.34","1,735.09","-","-0.80%"
"Dec 04, 2015","1,755.22","1,786.55","1,798.81","1,741.61","-","-1.79%"
"Dec 03, 2015","1,787.23","1,770.10","1,792.34","1,764.96","-","0.97%"
"Dec 02, 2015","1,770.13","1,773.49","1,793.25","1,760.58","-","-0.16%"
"Dec 01, 2015","1,772.97","1,771.05","1,785.29","1,763.05","-","0.11%"
"Nov 30, 2015","1,771.05","1,794.25","1,807.54","1,771.05","-","-1.37%"
"Nov 27, 2015","1,795.70","1,828.32","1,828.32","1,790.94","-","-1.78%"
"Nov 26, 2015","1,828.30","1,833.97","1,850.37","1,816.61","-","-0.29%"
"Nov 25, 2015","1,833.53","1,810.02","1,837.02","1,808.91","-","1.30%"
"Nov 24, 2015","1,810.05","1,868.08","1,873.53","1,798.78","-","-3.11%"
"Nov 23, 2015","1,868.07","1,826.87","1,868.66","1,811.85","-","2.26%"
"Nov 20, 2015","1,826.72","1,810.03","1,831.69","1,798.02","-","0.86%"
"Nov 19, 2015","1,811.20","1,811.89","1,842.11","1,805.45","-","0.04%"
"Nov 18, 2015","1,810.48","1,787.11","1,820.34","1,785.11","-","1.30%"
"Nov 17, 2015","1,787.23","1,740.98","1,792.79","1,740.98","-","2.73%"
"Nov 16, 2015","1,739.80","1,728.12","1,751.66","1,726.32","-","0.67%"
"Nov 13, 2015","1,728.17","1,739.84","1,744.09","1,723.63","-","-0.68%"
"Nov 12, 2015","1,739.96","1,739.29","1,750.65","1,732.51","-","-0.03%"
"Nov 11, 2015","1,740.56","1,747.02","1,755.87","1,733.79","-","-0.37%"
"Nov 10, 2015","1,746.94","1,751.45","1,754.57","1,734.38","-","-0.26%"
"Nov 09, 2015","1,751.44","1,754.19","1,763.52","1,742.58","-","-0.17%"
"Nov 06, 2015","1,754.36","1,766.18","1,778.18","1,746.31","-","-0.67%"
"Nov 05, 2015","1,766.28","1,764.94","1,784.36","1,762.16","-","0.15%"
"Nov 03, 2015","1,763.60","1,735.76","1,766.85","1,734.33","-","1.60%"
"Nov 02, 2015","1,735.75","1,710.90","1,737.14","1,701.25","-","1.42%"
"Oct 30, 2015","1,711.53","1,708.51","1,723.04","1,699.28","-","0.17%"
"Oct 29, 2015","1,708.60","1,725.90","1,727.29","1,707.14","-","-1.04%"
"Oct 28, 2015","1,726.61","1,725.91","1,727.39","1,708.40","-","0.04%"
"Oct 27, 2015","1,725.89","1,712.23","1,725.89","1,692.29","-","0.80%"
"Oct 26, 2015","1,712.13","1,725.51","1,731.57","1,696.83","-","-0.77%"
"Oct 23, 2015","1,725.45","1,713.65","1,734.92","1,710.60","-","0.78%"
"Oct 22, 2015","1,712.10","1,709.93","1,718.65","1,702.66","-","0.13%"
"Oct 21, 2015","1,709.94","1,722.70","1,722.89","1,702.23","-","-0.74%"
"Oct 20, 2015","1,722.62","1,716.15","1,722.62","1,702.42","-","0.38%"
"Oct 19, 2015","1,716.08","1,717.09","1,722.47","1,702.40","-","-0.05%"
"Oct 16, 2015","1,717.00","1,731.90","1,746.02","1,715.01","-","-0.86%"
"Oct 15, 2015","1,731.91","1,722.84","1,746.67","1,722.84","-","0.52%"
"Oct 14, 2015","1,723.01","1,720.80","1,731.53","1,704.27","-","0.13%"
"Oct 13, 2015","1,720.81","1,710.60","1,720.81","1,697.55","-","0.60%"
"Oct 12, 2015","1,710.60","1,728.43","1,739.19","1,699.75","-","-1.03%"
"Oct 09, 2015","1,728.44","1,690.66","1,734.74","1,690.66","-","2.32%"
"Oct 08, 2015","1,689.32","1,679.36","1,691.82","1,660.37","-","0.59%"
"Oct 07, 2015","1,679.49","1,670.68","1,679.49","1,656.41","-","0.53%"
"Oct 06, 2015","1,670.69","1,652.49","1,670.69","1,649.61","-","1.10%"
"Oct 05, 2015","1,652.47","1,612.71","1,654.73","1,612.71","-","2.47%"
"Oct 02, 2015","1,612.56","1,627.07","1,630.75","1,603.48","-","-0.89%"
"Oct 01, 2015","1,626.97","1,644.52","1,649.52","1,616.87","-","-0.97%"
